REF_AREA;QUARTER;GDP_PER_CAPITA_USD_PPP;OBS_STATUS;REF_YEAR_PRICE;UNE_RATE_PCT;GDP_GROWTH_QOQ_PCT;UNE_CHANGE_QOQ_PP;GDP_LAG_1Q;UNE_LAG_1Q;GDP_LAG_2Q;UNE_LAG_2Q;GDP_ROLLING_4Q;UNE_ROLLING_4Q;GDP_GROWTH_YOY_PCT;UNE_CHANGE_YOY_PP;OBS_STATUS_ENC;QUARTER_IDX;YEAR;COUNTRY_IDX;GDP_GROUP;GDP_GROUP_ENC
NOR;2025Q2;74641.1;A;2020.0;4.766666666666667;0.8809381897112223;0.6666666666666661;73989.3;4.1000000000000005;73857.8;4.066666666666666;74182.55;4.225;-0.4902091487932081;0.7666666666666666;2;9;2025;30;HIGH;1
NOR;2025Q3;75456.1;A;2020.0;4.7;1.0918917325709376;-0.06666666666666643;74641.1;4.766666666666667;73989.3;4.1000000000000005;74486.07500000001;4.408333333333333;1.6353277120767284;0.7333333333333334;2;10;2025;30;HIGH;1
NOR;2025Q4;74869.1;A;2020.0;4.433333333333334;-0.7779357798773034;-0.2666666666666666;75456.1;4.7;74641.1;4.766666666666667;74738.90000000001;4.5;1.369252807421839;0.36666666666666714;2;11;2025;30;HIGH;1
POL;2023Q1;41479.9;A;2020.0;2.6666666666666665;;;;;;;;;;;2;0;2023;31;LOW;0
POL;2023Q2;41281.3;A;2020.0;2.766666666666667;-0.47878611086332734;0.10000000000000053;41479.9;2.6666666666666665;;;41380.600000000006;2.716666666666667;;;2;1;2023;31;LOW;0
POL;2023Q3;42102.7;A;2020.0;2.8333333333333335;1.9897629192878963;0.06666666666666643;41281.3;2.766666666666667;41479.9;2.6666666666666665;41621.299999999996;2.755555555555556;;;2;2;2023;31;LOW;0
POL;2023Q4;41993.1;A;2020.0;3.0666666666666664;-0.260315846727166;0.23333333333333295;42102.7;2.8333333333333335;41281.3;2.766666666666667;41714.25;2.8333333333333335;;;2;3;2023;31;LOW;0
POL;2024Q1;42461.9;A;2020.0;2.9;1.1163738804708556;-0.16666666666666652;41993.1;3.0666666666666664;42102.7;2.8333333333333335;41959.75;2.8916666666666666;2.3674116861419625;0.2333333333333334;2;4;2024;31;LOW;0
POL;2024Q2;43153.7;A;2020.0;2.8666666666666667;1.629225258408118;-0.033333333333333215;42461.9;2.9;41993.1;3.0666666666666664;42427.85;2.9166666666666665;4.5357098734778;0.09999999999999964;2;5;2024;31;LOW;0
POL;2024Q3;43151.6;A;2020.0;2.966666666666667;-0.004866326641739249;0.10000000000000009;43153.7;2.8666666666666667;42461.9;2.9;42690.075;2.9499999999999997;2.49128915722745;0.1333333333333333;2;6;2024;31;LOW;0
POL;2024Q4;43777.8;A;2020.0;2.8333333333333335;1.451162876926948;-0.1333333333333333;43151.6;2.966666666666667;43153.7;2.8666666666666667;43136.25;2.8916666666666666;4.2499839259307;-0.23333333333333295;2;7;2024;31;LOW;0
POL;2025Q1;44182.0;P;2020.0;3.1666666666666665;0.9232990237060701;0.33333333333333304;43777.8;2.8333333333333335;43151.6;2.966666666666667;43566.275;2.9583333333333335;4.050925653350412;0.2666666666666666;1;8;2025;31;LOW;0
POL;2025Q2;44579.7;P;2020.0;3.0666666666666664;0.9001403286406084;-0.10000000000000009;44182.0;3.1666666666666665;43777.8;2.8333333333333335;43922.774999999994;3.0083333333333333;3.3044675195869733;0.19999999999999973;1;9;2025;31;LOW;0
POL;2025Q3;45099.4;P;2020.0;3.1666666666666665;1.165777248388844;0.10000000000000009;44579.7;3.0666666666666664;44182.0;3.1666666666666665;44409.725000000006;3.0583333333333336;4.513853483995955;0.19999999999999973;1;10;2025;31;LOW;0
POL;2025Q4;45593.1;P;2020.0;3.1666666666666665;1.0946930557834467;0.0;45099.4;3.1666666666666665;44579.7;3.0666666666666664;44863.55;3.1416666666666666;4.146622260597832;0.33333333333333304;1;11;2025;31;LOW;0
PRT;2023Q1;40668.2;A;2020.0;6.866666666666667;;;;;;;;;;;2;0;2023;32;LOW;0
PRT;2023Q2;40765.7;A;2020.0;6.5;0.2397450587928729;-0.36666666666666714;40668.2;6.866666666666667;;;40716.95;6.683333333333334;;;2;1;2023;32;LOW;0
PRT;2023Q3;40715.1;A;2020.0;6.433333333333334;-0.12412395715024616;-0.06666666666666643;40765.7;6.5;40668.2;6.866666666666667;40716.333333333336;6.6000000000000005;;;2;2;2023;32;LOW;0
PRT;2023Q4;40908.8;A;2020.0;6.5;0.4757448710674961;0.06666666666666643;40715.1;6.433333333333334;40765.7;6.5;40764.45;6.575;;;2;3;2023;32;LOW;0
PRT;2024Q1;41062.6;P;2020.0;6.433333333333334;0.3759582290362884;-0.06666666666666643;40908.8;6.5;40715.1;6.433333333333334;40863.05;6.466666666666667;0.9697994993631331;-0.43333333333333357;1;4;2024;32;LOW;0
PRT;2024Q2;41172.3;P;2020.0;6.466666666666666;0.2671530784704501;0.03333333333333233;41062.6;6.433333333333334;40908.8;6.5;40964.7;6.458333333333333;0.9974071339385882;-0.0333333333333341;1;5;2024;32;LOW;0
PRT;2024Q3;41128.2;P;2020.0;6.433333333333334;-0.10711084879884147;-0.03333333333333233;41172.3;6.466666666666666;41062.6;6.433333333333334;41067.975;6.458333333333333;1.0146112867216228;0.0;1;6;2024;32;LOW;0
PRT;2024Q4;41489.2;P;2020.0;6.533333333333334;0.8777432515889361;0.10000000000000053;41128.2;6.433333333333334;41172.3;6.466666666666666;41213.075;6.466666666666667;1.418765644555675;0.0333333333333341;1;7;2024;32;LOW;0
PRT;2025Q1;41350.3;P;2020.0;6.3;-0.33478592019126063;-0.23333333333333428;41489.2;6.533333333333334;41128.2;6.433333333333334;41285.0;6.433333333333334;0.7006375631353201;-0.13333333333333375;1;8;2025;32;LOW;0
PRT;2025Q2;41425.1;P;2020.0;6.166666666666667;0.18089348807626138;-0.13333333333333286;41350.3;6.3;41489.2;6.533333333333334;41348.2;6.358333333333334;0.6140050470826219;-0.29999999999999893;1;9;2025;32;LOW;0
PRT;2025Q3;41570.3;P;2020.0;6.0;0.35051212911978435;-0.16666666666666696;41425.1;6.166666666666667;41350.3;6.3;41458.725;6.25;1.0749315554777539;-0.43333333333333357;1;10;2025;32;LOW;0
PRT;2025Q4;41872.4;P;2020.0;5.7;0.7267207597732028;-0.2999999999999998;41570.3;6.0;41425.1;6.166666666666667;41554.525;6.041666666666667;0.923613856136063;-0.8333333333333339;1;11;2025;32;LOW;0
ROU;2023Q1;36158.7;A;2020.0;5.666666666666667;;;;;;;;;;;2;0;2023;33;LOW;0
ROU;2023Q2;36523.2;A;2020.0;5.6000000000000005;1.008056152461223;-0.06666666666666643;36158.7;5.666666666666667;;;36340.95;5.633333333333334;;;2;1;2023;33;LOW;0
ROU;2023Q3;36847.8;A;2020.0;5.433333333333334;0.8887501642791618;-0.16666666666666696;36523.2;5.6000000000000005;36158.7;5.666666666666667;36509.9;5.566666666666667;;;2;2;2023;33;LOW;0
ROU;2023Q4;36938.8;A;2020.0;5.5;0.24696182675763012;0.06666666666666643;36847.8;5.433333333333334;36523.2;5.6000000000000005;36617.125;5.550000000000001;;;2;3;2023;33;LOW;0
ROU;2024Q1;36889.7;P;2020.0;5.266666666666667;-0.13292256380825762;-0.2333333333333334;36938.8;5.5;36847.8;5.433333333333334;36799.875;5.45;2.0216434772267755;-0.40000000000000036;1;4;2024;33;LOW;0
ROU;2024Q2;36712.9;P;2020.0;5.233333333333333;-0.47926657034347286;-0.033333333333333215;36889.7;5.266666666666667;36938.8;5.5;36847.3;5.358333333333334;0.5193958908310536;-0.36666666666666714;1;5;2024;33;LOW;0
ROU;2024Q3;36953.8;P;2020.0;5.666666666666667;0.6561726259707079;0.43333333333333357;36712.9;5.233333333333333;36889.7;5.266666666666667;36873.8;5.416666666666666;0.28766982017922604;0.2333333333333334;1;6;2024;33;LOW;0
ROU;2024Q4;37296.7;P;2020.0;5.666666666666667;0.9279153970633391;0.0;36953.8;5.666666666666667;36712.9;5.233333333333333;36963.275;5.458333333333333;0.96889991012159;0.16666666666666696;1;7;2024;33;LOW;0
ROU;2025Q1;37188.0;P;2020.0;6.1000000000000005;-0.291446696356501;0.43333333333333357;37296.7;5.666666666666667;36953.8;5.666666666666667;37037.85;5.666666666666667;0.8086267982661877;0.8333333333333339;1;8;2025;33;LOW;0
ROU;2025Q2;37517.6;P;2020.0;6.166666666666667;0.8863074109927815;0.06666666666666643;37188.0;6.1000000000000005;37296.7;5.666666666666667;37239.025;5.9;2.191872611534351;0.9333333333333336;1;9;2025;33;LOW;0
ROU;2025Q3;37502.5;P;2020.0;6.0;-0.040247777043300736;-0.16666666666666696;37517.6;6.166666666666667;37188.0;6.1000000000000005;37376.2;5.983333333333334;1.4848270002002506;0.33333333333333304;1;10;2025;33;LOW;0
ROU;2025Q4;36774.1;P;2020.0;6.166666666666667;-1.9422705152989828;0.16666666666666696;37502.5;6.0;37517.6;6.166666666666667;37245.55;6.108333333333333;-1.4011963524923066;0.5;1;11;2025;33;LOW;0
SVK;2023Q1;37867.6;A;2020.0;6.066666666666666;;;;;;;;;;;2;0;2023;34;LOW;0
SVK;2023Q2;38224.6;A;2020.0;5.833333333333333;0.9427584531367161;-0.2333333333333334;37867.6;6.066666666666666;;;38046.1;5.949999999999999;;;2;1;2023;34;LOW;0
SVK;2023Q3;38523.6;A;2020.0;5.833333333333333;0.7822187805758496;0.0;38224.6;5.833333333333333;37867.6;6.066666666666666;38205.26666666666;5.911111111111111;;;2;2;2023;34;LOW;0
SVK;2023Q4;38710.6;A;2020.0;5.666666666666667;0.48541673156194953;-0.16666666666666607;38523.6;5.833333333333333;38224.6;5.833333333333333;38331.6;5.85;;;2;3;2023;34;LOW;0
SVK;2024Q1;38937.7;A;2020.0;5.5;0.5866610179124043;-0.16666666666666696;38710.6;5.666666666666667;38523.6;5.833333333333333;38599.125;5.708333333333333;2.8258986574274614;-0.5666666666666664;2;4;2024;34;LOW;0
SVK;2024Q2;39041.2;A;2020.0;5.3;0.26580922858823186;-0.20000000000000018;38937.7;5.5;38710.6;5.666666666666667;38803.274999999994;5.575;2.1363205893586867;-0.5333333333333332;2;5;2024;34;LOW;0
SVK;2024Q3;39086.0;A;2020.0;5.3;0.1147505711914576;0.0;39041.2;5.3;38937.7;5.5;38943.875;5.441666666666667;1.459884330644079;-0.5333333333333332;2;6;2024;34;LOW;0
SVK;2024Q4;39194.4;A;2020.0;5.233333333333333;0.27733715396818237;-0.06666666666666643;39086.0;5.3;39041.2;5.3;39064.825;5.333333333333334;1.2497868800793732;-0.43333333333333357;2;7;2024;34;LOW;0
SVK;2025Q1;39259.2;A;2020.0;5.233333333333333;0.1653297409833998;0.0;39194.4;5.233333333333333;39086.0;5.3;39145.2;5.266666666666667;0.8256779419431481;-0.2666666666666666;2;8;2025;34;LOW;0
SVK;2025Q2;39333.9;A;2020.0;5.433333333333334;0.1902738721115238;0.20000000000000018;39259.2;5.233333333333333;39194.4;5.233333333333333;39218.375;5.3;0.7497208077620776;0.13333333333333375;2;9;2025;34;LOW;0
SVK;2025Q3;39450.0;A;2020.0;5.5;0.2951652391448567;0.06666666666666643;39333.9;5.433333333333334;39259.2;5.233333333333333;39309.375;5.35;0.9312797421071384;0.20000000000000018;2;10;2025;34;LOW;0
SVK;2025Q4;39556.1;A;2020.0;5.6000000000000005;0.2689480354879592;0.10000000000000053;39450.0;5.5;39333.9;5.433333333333334;39399.8;5.441666666666666;0.9228359153348409;0.36666666666666714;2;11;2025;34;LOW;0
SVN;2023Q1;46761.5;A;2020.0;3.6;;;;;;;;;;;2;0;2023;35;LOW;0
SVN;2023Q2;47355.7;A;2020.0;3.7999999999999994;1.2707034633191672;0.1999999999999993;46761.5;3.6;;;47058.6;3.6999999999999997;;;2;1;2023;35;LOW;0
SVN;2023Q3;47269.2;A;2020.0;3.6333333333333333;-0.18266016551333752;-0.16666666666666607;47355.7;3.7999999999999994;46761.5;3.6;47128.799999999996;3.6777777777777776;;;2;2;2023;35;LOW;0
SVN;2023Q4;47629.9;A;2020.0;3.5666666666666664;0.7630761679910059;-0.06666666666666687;47269.2;3.6333333333333333;47355.7;3.7999999999999994;47254.075;3.65;;;2;3;2023;35;LOW;0
SVN;2024Q1;48072.3;A;2020.0;3.3666666666666667;0.9288283200258762;-0.19999999999999973;47629.9;3.5666666666666664;47269.2;3.6333333333333333;47581.775;3.591666666666667;2.803160719822939;-0.2333333333333334;2;4;2024;35;LOW;0
SVN;2024Q2;47775.7;A;2020.0;3.6;-0.616987329501617;0.2333333333333334;48072.3;3.3666666666666667;47629.9;3.5666666666666664;47686.775;3.5416666666666665;0.8869048498913568;-0.1999999999999993;2;5;2024;35;LOW;0
SVN;2024Q3;47805.1;A;2020.0;4.1;0.061537559889246474;0.49999999999999956;47775.7;3.6;48072.3;3.3666666666666667;47820.75;3.658333333333333;1.1337192082793823;0.46666666666666634;2;6;2024;35;LOW;0
SVN;2024Q4;48053.6;A;2020.0;3.6666666666666665;0.5198190151260107;-0.4333333333333331;47805.1;4.1;47775.7;3.6;47926.675;3.683333333333333;0.8895672676197064;0.10000000000000009;2;7;2024;35;LOW;0
SVN;2025Q1;47648.8;A;2020.0;3.9;-0.8423926615279465;0.2333333333333334;48053.6;3.6666666666666665;47805.1;4.1;47820.799999999996;3.816666666666667;-0.8809647135668564;0.5333333333333332;2;8;2025;35;LOW;0
SVN;2025Q2;48092.1;A;2020.0;3.4333333333333336;0.9303487181208991;-0.46666666666666634;47648.8;3.9;48053.6;3.6666666666666665;47899.9;3.775;0.6622613588079362;-0.16666666666666652;2;9;2025;35;LOW;0
SVN;2025Q3;48552.1;A;2020.0;3.9;0.956498052694732;0.46666666666666634;48092.1;3.4333333333333336;47648.8;3.9;48086.65;3.725;1.5625947859119638;-0.19999999999999973;2;10;2025;35;LOW;0
SVN;2025Q4;48712.3;A;2020.0;4.2;0.3299548320258028;0.30000000000000027;48552.1;3.9;48092.1;3.4333333333333336;48251.325;3.8583333333333334;1.3707609835683643;0.5333333333333337;2;11;2025;35;LOW;0
SWE;2023Q1;59991.9;A;2020.0;7.333333333333333;;;;;;;;;;;2;0;2023;36;HIGH;1
SWE;2023Q2;59323.5;A;2020.0;7.5;-1.1141504103053923;0.16666666666666696;59991.9;7.333333333333333;;;59657.7;7.416666666666666;;;2;1;2023;36;HIGH;1
SWE;2023Q3;60123.8;A;2020.0;7.8;1.3490438022031759;0.2999999999999998;59323.5;7.5;59991.9;7.333333333333333;59813.06666666667;7.544444444444444;;;2;2;2023;36;HIGH;1
SWE;2023Q4;59112.8;A;2020.0;8.033333333333333;-1.6815304421876176;0.2333333333333334;60123.8;7.8;59323.5;7.5;59638.0;7.666666666666666;;;2;3;2023;36;HIGH;1
SWE;2024Q1;60890.2;A;2020.0;8.266666666666666;3.00679379085409;0.2333333333333325;59112.8;8.033333333333333;60123.8;7.8;59862.575000000004;7.9;1.4973688114562123;0.9333333333333327;2;4;2024;36;HIGH;1
SWE;2024Q2;60063.9;A;2020.0;8.333333333333334;-1.3570328230158468;0.0666666666666682;60890.2;8.266666666666666;59112.8;8.033333333333333;60047.675;8.108333333333334;1.2480720119345756;0.8333333333333339;2;5;2024;36;HIGH;1
SWE;2024Q3;60415.8;A;2020.0;8.5;0.5858760420152542;0.16666666666666607;60063.9;8.333333333333334;60890.2;8.266666666666666;60120.675;8.283333333333333;0.48566457875249824;0.7000000000000002;2;6;2024;36;HIGH;1
SWE;2024Q4;61053.4;A;2020.0;8.333333333333334;1.0553530698923064;-0.16666666666666607;60415.8;8.5;60063.9;8.333333333333334;60605.825000000004;8.358333333333334;3.2828761283512087;0.3000000000000007;2;7;2024;36;HIGH;1
SWE;2025Q1;60735.9;A;2020.0;8.933333333333334;-0.5200365581605637;0.5999999999999996;61053.4;8.333333333333334;60415.8;8.5;60567.25;8.525;-0.2534069521860638;0.6666666666666679;2;8;2025;36;HIGH;1
SWE;2025Q2;61393.0;A;2020.0;8.666666666666666;1.0818971975388392;-0.2666666666666675;60735.9;8.933333333333334;61053.4;8.333333333333334;60899.525;8.608333333333334;2.2128100239911186;0.33333333333333215;2;9;2025;36;HIGH;1
SWE;2025Q3;61542.2;A;2020.0;8.799999999999999;0.24302444904140685;0.13333333333333286;61393.0;8.666666666666666;60735.9;8.933333333333334;61181.125;8.683333333333334;1.8644129515788865;0.29999999999999893;2;10;2025;36;HIGH;1
SWE;2025Q4;62002.2;A;2020.0;9.033333333333333;0.7474545921335229;0.23333333333333428;61542.2;8.799999999999999;61393.0;8.666666666666666;61418.325;8.858333333333333;1.5540494059298915;0.6999999999999993;2;11;2025;36;HIGH;1
USA;2023Q1;70380.4;A;2020.0;3.533333333333333;;;;;;;;;;;2;0;2023;37;HIGH;1
USA;2023Q2;70683.5;A;2020.0;3.533333333333333;0.4306596722951417;0.0;70380.4;3.533333333333333;;;70531.95;3.533333333333333;;;2;1;2023;37;HIGH;1
USA;2023Q3;71328.3;A;2020.0;3.6333333333333333;0.912235528800931;0.10000000000000009;70683.5;3.533333333333333;70380.4;3.533333333333333;70797.40000000001;3.5666666666666664;;;2;2;2023;37;HIGH;1
USA;2023Q4;71750.5;A;2020.0;3.8000000000000003;0.5919109245558829;0.16666666666666696;71328.3;3.6333333333333333;70683.5;3.533333333333333;71035.675;3.625;;;2;3;2023;37;HIGH;1
USA;2024Q1;71742.9;A;2020.0;3.8333333333333335;-0.010592260681119292;0.033333333333333215;71750.5;3.8000000000000003;71328.3;3.6333333333333333;71376.3;3.7;1.9359082926496685;0.30000000000000027;2;4;2024;37;HIGH;1
USA;2024Q2;72208.8;A;2020.0;3.9666666666666663;0.649402240500474;0.13333333333333286;71742.9;3.8333333333333335;71750.5;3.8000000000000003;71757.625;3.8083333333333336;2.157929361166322;0.4333333333333331;2;5;2024;37;HIGH;1
USA;2024Q3;72658.6;A;2020.0;4.166666666666667;0.6229157664993767;0.20000000000000062;72208.8;3.9666666666666663;71742.9;3.8333333333333335;72090.20000000001;3.941666666666667;1.865038140541686;0.5333333333333337;2;6;2024;37;HIGH;1
USA;2024Q4;72887.2;A;2020.0;4.133333333333333;0.3146220819008283;-0.0333333333333341;72658.6;4.166666666666667;72208.8;3.9666666666666663;72374.375;4.025;1.5842398310813133;0.3333333333333326;2;7;2024;37;HIGH;1
USA;2025Q1;72688.6;A;2020.0;4.133333333333334;-0.27247582565936845;8.881784197001252e-16;72887.2;4.133333333333333;72658.6;4.166666666666667;72610.8;4.1;1.3181792205221754;0.30000000000000027;2;8;2025;37;HIGH;1
USA;2025Q2;73289.0;A;2020.0;4.2;0.8259892197675978;0.06666666666666643;72688.6;4.133333333333334;72887.2;4.133333333333333;72880.85;4.158333333333333;1.495939553073855;0.23333333333333384;2;9;2025;37;HIGH;1
USA;2025Q3;73993.4;A;2020.0;4.333333333333333;0.961126499201792;0.13333333333333286;73289.0;4.2;72688.6;4.133333333333334;73214.55;4.2;1.8370846671969865;0.16666666666666607;2;10;2025;37;HIGH;1
USA;2025Q4;74027.1;A;2020.0;4.45;0.045544602626734765;0.11666666666666714;73993.4;4.333333333333333;73289.0;4.2;73499.525;4.279166666666667;1.5639234323722162;0.3166666666666673;2;11;2025;37;HIGH;1
